action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
20,10,13,0,-0.023255813953488372,-1,hit_wall,43
6,6,27,2,0.20512820512820512,8,hit_own_body,39
28,18,24,3,0.2,14,hit_wall,70
10,18,14,2,0.19047619047619047,8,hit_wall,42
22,22,25,2,0.11594202898550725,8,hit_own_body,69
5,12,14,1,0.0967741935483871,3,hit_wall,31
2,8,5,0,-0.06666666666666667,-1,hit_wall,15
13,17,14,3,0.3181818181818182,14,hit_wall,44
4,6,3,1,0.23076923076923078,3,hit_wall,13
21,20,22,2,0.12698412698412698,8,hit_wall,63
4,10,11,2,0.32,8,hit_own_body,25
18,23,22,2,0.12698412698412698,8,hit_own_body,63
11,14,14,2,0.20512820512820512,8,hit_own_body,39
7,8,7,0,-0.045454545454545456,-1,hit_wall,22
4,10,6,2,0.4,8,hit_wall,20
5,8,5,0,-0.05555555555555555,-1,hit_wall,18
17,28,17,2,0.12903225806451613,8,hit_wall,62
4,10,12,1,0.11538461538461539,3,hit_wall,26
16,29,26,2,0.11267605633802817,8,hit_wall,71
4,3,2,1,0.3333333333333333,3,hit_wall,9
6,5,7,0,-0.05555555555555555,-1,hit_wall,18
16,14,16,3,0.30434782608695654,14,hit_own_body,46
20,30,14,1,0.046875,3,hit_wall,64
8,16,18,2,0.19047619047619047,8,hit_own_body,42
16,25,28,4,0.30434782608695654,21,hit_own_body,69
7,5,5,1,0.17647058823529413,3,hit_wall,17
4,3,2,0,-0.1111111111111111,-1,hit_wall,9
11,24,20,1,0.05454545454545454,3,hit_wall,55
6,4,4,1,0.21428571428571427,3,hit_wall,14
25,5,19,2,0.16326530612244897,8,hit_wall,49
8,3,2,1,0.23076923076923078,3,hit_wall,13
7,13,8,1,0.10714285714285714,3,hit_wall,28
15,18,18,2,0.1568627450980392,8,hit_wall,51
11,15,12,2,0.21052631578947367,8,hit_own_body,38
24,41,32,3,0.14432989690721648,14,hit_own_body,97
23,37,41,3,0.13861386138613863,14,hit_own_body,101
4,6,3,2,0.6153846153846154,8,hit_wall,13
12,10,15,2,0.21621621621621623,8,hit_wall,37
6,6,9,2,0.38095238095238093,8,hit_wall,21
22,29,20,2,0.11267605633802817,8,hit_own_body,71
6,5,4,1,0.2,3,hit_wall,15
8,12,3,0,-0.043478260869565216,-1,hit_wall,23
39,24,42,4,0.2,21,hit_wall,105
8,14,14,1,0.08333333333333333,3,hit_wall,36
25,34,44,2,0.07766990291262135,8,hit_own_body,103
20,21,16,1,0.05263157894736842,3,hit_wall,57
5,13,6,1,0.125,3,hit_wall,24
23,15,17,0,-0.01818181818181818,-1,hit_wall,55
16,19,17,3,0.2692307692307692,14,hit_wall,52
7,9,12,2,0.2857142857142857,8,hit_own_body,28
6,11,10,1,0.1111111111111111,3,hit_wall,27
12,17,15,2,0.18181818181818182,8,hit_own_body,44
2,5,6,0,-0.07692307692307693,-1,hit_wall,13
18,31,16,2,0.12307692307692308,8,hit_own_body,65
